788.0	471.0	3.0	1234567890
542.0	195.0	3.0	1234567890
921.0	122.0	2.0	1234567890
627.0	70.0	4.0	1234567890
711.0	315.0	4.0	1234567890
336.0	3.0	1.0	1234567890
942.0	357.0	4.0	1234567890
819.0	345.0	4.0	1234567890
327.0	746.0	3.0	1234567890
694.0	448.0	3.0	1234567890
399.0	710.0	2.0	1234567890
381.0	191.0	5.0	1234567890
43.0	1052.0	1.0	1234567890
773.0	60.0	5.0	1234567890
682.0	238.0	3.0	1234567890
62.0	59.0	4.0	1234567890
566.0	137.0	5.0	1234567890
110.0	63.0	3.0	1234567890
844.0	83.0	5.0	1234567890
660.0	139.0	2.0	1234567890
186.0	1385.0	2.0	1234567890
46.0	100.0	4.0	1234567890
86.0	1175.0	5.0	1234567890
752.0	301.0	4.0	1234567890
497.0	651.0	4.0	1234567890
830.0	265.0	5.0	1234567890
621.0	333.0	4.0	1234567890
942.0	615.0	3.0	1234567890
259.0	928.0	4.0	1234567890
646.0	1176.0	4.0	1234567890
280.0	54.0	2.0	1234567890
62.0	405.0	3.0	1234567890
35.0	333.0	4.0	1234567890
336.0	368.0	1.0	1234567890
432.0	118.0	4.0	1234567890
474.0	100.0	5.0	1234567890
684.0	265.0	4.0	1234567890
195.0	46.0	3.0	1234567890
896.0	426.0	2.0	1234567890
268.0	257.0	4.0	1234567890
25.0	174.0	5.0	1234567890
161.0	48.0	1.0	1234567890
806.0	654.0	5.0	1234567890
13.0	860.0	1.0	1234567890
627.0	188.0	4.0	1234567890
259.0	294.0	3.0	1234567890
332.0	566.0	4.0	1234567890
781.0	523.0	5.0	1234567890
279.0	946.0	3.0	1234567890
722.0	333.0	5.0	1234567890
18.0	962.0	4.0	1234567890
786.0	133.0	5.0	1234567890
747.0	433.0	3.0	1234567890
145.0	379.0	3.0	1234567890
532.0	1092.0	2.0	1234567890
796.0	1.0	2.0	1234567890
276.0	655.0	4.0	1234567890
886.0	188.0	4.0	1234567890
533.0	566.0	4.0	1234567890
89.0	187.0	5.0	1234567890
524.0	469.0	4.0	1234567890
405.0	211.0	1.0	1234567890
198.0	423.0	3.0	1234567890
92.0	229.0	3.0	1234567890
450.0	111.0	4.0	1234567890
574.0	303.0	3.0	1234567890
834.0	346.0	3.0	1234567890
92.0	1040.0	3.0	1234567890
481.0	50.0	4.0	1234567890
34.0	310.0	4.0	1234567890
164.0	328.0	5.0	1234567890
297.0	284.0	4.0	1234567890
939.0	118.0	5.0	1234567890
547.0	316.0	5.0	1234567890
450.0	216.0	5.0	1234567890
72.0	58.0	4.0	1234567890
402.0	273.0	4.0	1234567890
941.0	358.0	2.0	1234567890
805.0	423.0	1.0	1234567890
504.0	622.0	4.0	1234567890
247.0	222.0	3.0	1234567890
16.0	233.0	5.0	1234567890
180.0	684.0	5.0	1234567890
842.0	752.0	4.0	1234567890
899.0	471.0	4.0	1234567890
270.0	283.0	5.0	1234567890
935.0	846.0	4.0	1234567890
70.0	135.0	4.0	1234567890
367.0	665.0	5.0	1234567890
405.0	1119.0	3.0	1234567890
269.0	72.0	2.0	1234567890
290.0	28.0	5.0	1234567890
830.0	399.0	5.0	1234567890
385.0	455.0	4.0	1234567890
452.0	427.0	4.0	1234567890
870.0	111.0	3.0	1234567890
158.0	770.0	5.0	1234567890
853.0	304.0	4.0	1234567890
311.0	1217.0	3.0	1234567890
478.0	447.0	4.0	1234567890
553.0	186.0	3.0	1234567890
144.0	785.0	4.0	1234567890
268.0	205.0	5.0	1234567890
92.0	1042.0	3.0	1234567890
807.0	117.0	4.0	1234567890
666.0	649.0	3.0	1234567890
640.0	580.0	5.0	1234567890
254.0	501.0	3.0	1234567890
503.0	747.0	3.0	1234567890
508.0	173.0	4.0	1234567890
301.0	824.0	3.0	1234567890
500.0	58.0	3.0	1234567890
416.0	51.0	5.0	1234567890
727.0	111.0	3.0	1234567890
476.0	399.0	3.0	1234567890
3.0	342.0	4.0	1234567890
733.0	1226.0	3.0	1234567890
409.0	657.0	3.0	1234567890
264.0	382.0	4.0	1234567890
405.0	174.0	5.0	1234567890
688.0	898.0	5.0	1234567890
496.0	141.0	3.0	1234567890
365.0	340.0	5.0	1234567890
418.0	301.0	2.0	1234567890
312.0	499.0	4.0	1234567890
666.0	1451.0	3.0	1234567890
343.0	55.0	3.0	1234567890
193.0	410.0	3.0	1234567890
790.0	38.0	2.0	1234567890
768.0	121.0	4.0	1234567890
653.0	719.0	3.0	1234567890
204.0	880.0	2.0	1234567890
807.0	154.0	2.0	1234567890
145.0	269.0	5.0	1234567890
648.0	98.0	4.0	1234567890
145.0	943.0	3.0	1234567890
362.0	302.0	5.0	1234567890
846.0	212.0	5.0	1234567890
145.0	1245.0	5.0	1234567890
637.0	544.0	3.0	1234567890
918.0	199.0	3.0	1234567890
94.0	1153.0	4.0	1234567890
23.0	386.0	4.0	1234567890
421.0	238.0	5.0	1234567890
448.0	321.0	4.0	1234567890
194.0	173.0	5.0	1234567890
875.0	707.0	4.0	1234567890
290.0	229.0	3.0	1234567890
379.0	63.0	2.0	1234567890
524.0	435.0	4.0	1234567890
460.0	129.0	3.0	1234567890
109.0	223.0	4.0	1234567890
38.0	508.0	2.0	1234567890
883.0	316.0	5.0	1234567890
450.0	177.0	4.0	1234567890
200.0	391.0	4.0	1234567890
7.0	568.0	5.0	1234567890
149.0	245.0	3.0	1234567890
345.0	13.0	4.0	1234567890
308.0	88.0	4.0	1234567890
750.0	873.0	3.0	1234567890
181.0	1347.0	1.0	1234567890
735.0	9.0	4.0	1234567890
249.0	114.0	5.0	1234567890
291.0	1305.0	3.0	1234567890
13.0	303.0	4.0	1234567890
610.0	70.0	4.0	1234567890
548.0	717.0	4.0	1234567890
821.0	275.0	5.0	1234567890
405.0	626.0	1.0	1234567890
223.0	411.0	1.0	1234567890
144.0	302.0	3.0	1234567890
198.0	217.0	4.0	1234567890
142.0	189.0	4.0	1234567890
109.0	531.0	4.0	1234567890
293.0	226.0	1.0	1234567890
573.0	258.0	4.0	1234567890
293.0	1264.0	3.0	1234567890
60.0	515.0	5.0	1234567890
663.0	273.0	4.0	1234567890
554.0	66.0	3.0	1234567890
370.0	607.0	5.0	1234567890
514.0	222.0	4.0	1234567890
804.0	7.0	4.0	1234567890
867.0	289.0	5.0	1234567890
460.0	744.0	3.0	1234567890
916.0	100.0	5.0	1234567890
300.0	872.0	5.0	1234567890
716.0	468.0	3.0	1234567890
642.0	35.0	2.0	1234567890
524.0	705.0	3.0	1234567890
449.0	593.0	4.0	1234567890
379.0	54.0	2.0	1234567890
796.0	121.0	5.0	1234567890
625.0	169.0	5.0	1234567890
749.0	2.0	4.0	1234567890
299.0	916.0	3.0	1234567890
702.0	288.0	1.0	1234567890
151.0	164.0	5.0	1234567890
116.0	332.0	3.0	1234567890
503.0	79.0	5.0	1234567890
897.0	673.0	5.0	1234567890
267.0	294.0	3.0	1234567890
28.0	258.0	5.0	1234567890
256.0	88.0	5.0	1234567890
144.0	100.0	5.0	1234567890
76.0	192.0	5.0	1234567890
233.0	735.0	5.0	1234567890
765.0	25.0	4.0	1234567890
119.0	458.0	5.0	1234567890
131.0	1.0	4.0	1234567890
144.0	478.0	4.0	1234567890
716.0	568.0	4.0	1234567890
813.0	271.0	4.0	1234567890
627.0	69.0	3.0	1234567890
851.0	327.0	4.0	1234567890
582.0	760.0	3.0	1234567890
896.0	789.0	2.0	1234567890
291.0	98.0	5.0	1234567890
844.0	588.0	4.0	1234567890
660.0	1178.0	1.0	1234567890
197.0	431.0	3.0	1234567890
749.0	118.0	3.0	1234567890
198.0	210.0	4.0	1234567890
463.0	237.0	4.0	1234567890
108.0	282.0	3.0	1234567890
417.0	132.0	4.0	1234567890
717.0	1137.0	5.0	1234567890
117.0	678.0	4.0	1234567890
311.0	258.0	4.0	1234567890
868.0	429.0	2.0	1234567890
5.0	445.0	3.0	1234567890
327.0	1073.0	2.0	1234567890
829.0	237.0	3.0	1234567890
12.0	15.0	5.0	1234567890
219.0	546.0	4.0	1234567890
569.0	126.0	5.0	1234567890
303.0	960.0	4.0	1234567890
691.0	496.0	5.0	1234567890
51.0	182.0	3.0	1234567890
320.0	976.0	2.0	1234567890
334.0	176.0	3.0	1234567890
11.0	97.0	4.0	1234567890
201.0	1170.0	4.0	1234567890
727.0	538.0	3.0	1234567890
846.0	94.0	4.0	1234567890
878.0	9.0	4.0	1234567890
480.0	209.0	4.0	1234567890
7.0	564.0	3.0	1234567890
264.0	525.0	5.0	1234567890
804.0	642.0	3.0	1234567890
619.0	576.0	4.0	1234567890
515.0	328.0	2.0	1234567890
308.0	425.0	4.0	1234567890
833.0	32.0	5.0	1234567890
854.0	50.0	4.0	1234567890
903.0	7.0	2.0	1234567890
758.0	250.0	4.0	1234567890
347.0	240.0	5.0	1234567890
922.0	175.0	3.0	1234567890
131.0	9.0	5.0	1234567890
393.0	143.0	5.0	1234567890
109.0	248.0	2.0	1234567890
213.0	318.0	5.0	1234567890
727.0	569.0	2.0	1234567890
781.0	195.0	4.0	1234567890
606.0	844.0	4.0	1234567890
678.0	14.0	3.0	1234567890
290.0	210.0	5.0	1234567890
380.0	174.0	4.0	1234567890
591.0	64.0	5.0	1234567890
370.0	22.0	4.0	1234567890
234.0	1203.0	4.0	1234567890
635.0	237.0	3.0	1234567890
394.0	577.0	2.0	1234567890
350.0	211.0	2.0	1234567890
389.0	518.0	4.0	1234567890
188.0	13.0	4.0	1234567890
643.0	185.0	5.0	1234567890
716.0	218.0	3.0	1234567890
429.0	431.0	5.0	1234567890
869.0	276.0	4.0	1234567890
642.0	234.0	1.0	1234567890
416.0	472.0	4.0	1234567890
514.0	393.0	3.0	1234567890
801.0	245.0	3.0	1234567890
892.0	480.0	4.0	1234567890
420.0	116.0	4.0	1234567890
244.0	845.0	3.0	1234567890
768.0	282.0	4.0	1234567890
286.0	82.0	3.0	1234567890
709.0	405.0	3.0	1234567890
495.0	168.0	5.0	1234567890
705.0	227.0	4.0	1234567890
683.0	133.0	5.0	1234567890
767.0	207.0	5.0	1234567890
682.0	820.0	3.0	1234567890
538.0	692.0	3.0	1234567890
627.0	636.0	4.0	1234567890
747.0	333.0	4.0	1234567890
851.0	355.0	4.0	1234567890
807.0	258.0	3.0	1234567890
425.0	27.0	3.0	1234567890
62.0	114.0	4.0	1234567890
426.0	1020.0	4.0	1234567890
448.0	286.0	2.0	1234567890
537.0	319.0	4.0	1234567890
551.0	1039.0	4.0	1234567890
642.0	862.0	4.0	1234567890
825.0	844.0	2.0	1234567890
458.0	651.0	3.0	1234567890
908.0	55.0	3.0	1234567890
643.0	432.0	5.0	1234567890
10.0	157.0	5.0	1234567890
393.0	415.0	4.0	1234567890
11.0	86.0	4.0	1234567890
436.0	392.0	4.0	1234567890
308.0	1197.0	4.0	1234567890
722.0	866.0	4.0	1234567890
420.0	331.0	3.0	1234567890
815.0	239.0	5.0	1234567890
16.0	482.0	5.0	1234567890
774.0	573.0	2.0	1234567890
280.0	1047.0	3.0	1234567890
395.0	365.0	5.0	1234567890
870.0	171.0	4.0	1234567890
730.0	181.0	2.0	1234567890
594.0	14.0	4.0	1234567890
871.0	183.0	3.0	1234567890
899.0	48.0	4.0	1234567890
159.0	258.0	4.0	1234567890
597.0	678.0	1.0	1234567890
727.0	408.0	4.0	1234567890
160.0	9.0	3.0	1234567890
290.0	109.0	3.0	1234567890
22.0	163.0	1.0	1234567890
795.0	109.0	3.0	1234567890
292.0	124.0	4.0	1234567890
450.0	265.0	5.0	1234567890
318.0	229.0	1.0	1234567890
223.0	1014.0	4.0	1234567890
497.0	11.0	3.0	1234567890
130.0	132.0	5.0	1234567890
724.0	937.0	3.0	1234567890
11.0	690.0	4.0	1234567890
156.0	192.0	4.0	1234567890
883.0	367.0	5.0	1234567890
830.0	480.0	5.0	1234567890
749.0	968.0	3.0	1234567890
557.0	322.0	3.0	1234567890
422.0	563.0	3.0	1234567890
308.0	475.0	4.0	1234567890
468.0	692.0	4.0	1234567890
912.0	168.0	5.0	1234567890
457.0	285.0	5.0	1234567890
60.0	654.0	4.0	1234567890
429.0	153.0	4.0	1234567890
374.0	148.0	4.0	1234567890
862.0	434.0	5.0	1234567890
202.0	481.0	1.0	1234567890
546.0	109.0	5.0	1234567890
790.0	158.0	2.0	1234567890
724.0	302.0	3.0	1234567890
408.0	271.0	3.0	1234567890
416.0	1160.0	4.0	1234567890
892.0	73.0	3.0	1234567890
554.0	11.0	4.0	1234567890
6.0	458.0	1.0	1234567890
886.0	87.0	4.0	1234567890
118.0	655.0	5.0	1234567890
130.0	71.0	5.0	1234567890
655.0	54.0	2.0	1234567890
896.0	191.0	4.0	1234567890
453.0	790.0	4.0	1234567890
644.0	1610.0	3.0	1234567890
14.0	475.0	3.0	1234567890
279.0	30.0	2.0	1234567890
586.0	431.0	3.0	1234567890
711.0	451.0	5.0	1234567890
98.0	88.0	3.0	1234567890
216.0	9.0	4.0	1234567890
307.0	22.0	3.0	1234567890
239.0	489.0	5.0	1234567890
648.0	676.0	2.0	1234567890
354.0	169.0	3.0	1234567890
801.0	343.0	4.0	1234567890
218.0	591.0	3.0	1234567890
13.0	917.0	4.0	1234567890
617.0	488.0	4.0	1234567890
293.0	479.0	4.0	1234567890
119.0	742.0	5.0	1234567890
158.0	745.0	4.0	1234567890
664.0	566.0	4.0	1234567890
85.0	153.0	3.0	1234567890
694.0	203.0	4.0	1234567890
416.0	172.0	5.0	1234567890
131.0	813.0	3.0	1234567890
295.0	794.0	4.0	1234567890
472.0	118.0	4.0	1234567890
592.0	886.0	3.0	1234567890
456.0	582.0	5.0	1234567890
715.0	204.0	4.0	1234567890
409.0	338.0	3.0	1234567890
711.0	265.0	2.0	1234567890
484.0	699.0	4.0	1234567890
334.0	484.0	5.0	1234567890
787.0	333.0	3.0	1234567890
59.0	392.0	2.0	1234567890
561.0	53.0	3.0	1234567890
263.0	133.0	5.0	1234567890
316.0	83.0	4.0	1234567890
711.0	949.0	4.0	1234567890
349.0	546.0	3.0	1234567890
238.0	298.0	5.0	1234567890
537.0	521.0	2.0	1234567890
553.0	1194.0	5.0	1234567890
329.0	333.0	4.0	1234567890
592.0	654.0	5.0	1234567890
703.0	50.0	5.0	1234567890
145.0	674.0	4.0	1234567890
249.0	427.0	5.0	1234567890
457.0	1047.0	2.0	1234567890
62.0	237.0	3.0	1234567890
235.0	191.0	4.0	1234567890
774.0	831.0	2.0	1234567890
238.0	301.0	3.0	1234567890
236.0	427.0	5.0	1234567890
601.0	410.0	4.0	1234567890
417.0	764.0	3.0	1234567890
393.0	926.0	4.0	1234567890
65.0	197.0	5.0	1234567890
505.0	332.0	4.0	1234567890
71.0	100.0	4.0	1234567890
621.0	197.0	4.0	1234567890
896.0	482.0	3.0	1234567890
60.0	661.0	4.0	1234567890
894.0	333.0	4.0	1234567890
506.0	97.0	4.0	1234567890
187.0	64.0	5.0	1234567890
867.0	228.0	5.0	1234567890
315.0	531.0	5.0	1234567890
200.0	609.0	3.0	1234567890
474.0	131.0	4.0	1234567890
738.0	188.0	3.0	1234567890
435.0	1016.0	4.0	1234567890
535.0	300.0	3.0	1234567890
815.0	444.0	2.0	1234567890
694.0	489.0	4.0	1234567890
758.0	154.0	5.0	1234567890
246.0	118.0	1.0	1234567890
796.0	974.0	3.0	1234567890
650.0	257.0	3.0	1234567890
407.0	117.0	3.0	1234567890
343.0	57.0	5.0	1234567890
620.0	15.0	5.0	1234567890
319.0	261.0	3.0	1234567890
724.0	268.0	4.0	1234567890
894.0	271.0	2.0	1234567890
541.0	543.0	4.0	1234567890
279.0	173.0	5.0	1234567890
899.0	474.0	3.0	1234567890
59.0	746.0	5.0	1234567890
492.0	1098.0	4.0	1234567890
373.0	163.0	4.0	1234567890
848.0	654.0	5.0	1234567890
555.0	89.0	4.0	1234567890
260.0	288.0	3.0	1234567890
291.0	72.0	4.0	1234567890
58.0	255.0	4.0	1234567890
672.0	515.0	5.0	1234567890
666.0	173.0	4.0	1234567890
387.0	1538.0	3.0	1234567890
487.0	121.0	4.0	1234567890
347.0	827.0	1.0	1234567890
871.0	177.0	5.0	1234567890
755.0	322.0	3.0	1234567890
474.0	527.0	5.0	1234567890
592.0	844.0	4.0	1234567890
806.0	176.0	5.0	1234567890
710.0	197.0	4.0	1234567890
58.0	663.0	2.0	1234567890
363.0	114.0	5.0	1234567890
72.0	48.0	4.0	1234567890
393.0	479.0	4.0	1234567890
401.0	365.0	4.0	1234567890
754.0	292.0	3.0	1234567890
655.0	292.0	2.0	1234567890
757.0	71.0	4.0	1234567890
316.0	318.0	5.0	1234567890
889.0	125.0	4.0	1234567890
664.0	513.0	4.0	1234567890
837.0	278.0	3.0	1234567890
760.0	255.0	3.0	1234567890
757.0	549.0	5.0	1234567890
880.0	88.0	3.0	1234567890
92.0	367.0	3.0	1234567890
670.0	417.0	4.0	1234567890
181.0	337.0	1.0	1234567890
234.0	319.0	3.0	1234567890
72.0	5.0	4.0	1234567890
133.0	304.0	3.0	1234567890
583.0	100.0	5.0	1234567890
664.0	408.0	5.0	1234567890
6.0	199.0	4.0	1234567890
268.0	198.0	4.0	1234567890
774.0	758.0	1.0	1234567890
721.0	995.0	3.0	1234567890
889.0	32.0	4.0	1234567890
234.0	493.0	3.0	1234567890
311.0	493.0	4.0	1234567890
13.0	762.0	5.0	1234567890
391.0	460.0	4.0	1234567890
38.0	383.0	2.0	1234567890
788.0	205.0	4.0	1234567890
236.0	692.0	4.0	1234567890
49.0	698.0	2.0	1234567890
532.0	51.0	5.0	1234567890
559.0	199.0	5.0	1234567890
64.0	194.0	5.0	1234567890
452.0	196.0	4.0	1234567890
43.0	403.0	4.0	1234567890
194.0	1211.0	2.0	1234567890
795.0	567.0	2.0	1234567890
13.0	50.0	5.0	1234567890
425.0	184.0	4.0	1234567890
921.0	1060.0	2.0	1234567890
586.0	184.0	2.0	1234567890
234.0	178.0	5.0	1234567890
847.0	685.0	2.0	1234567890
206.0	333.0	4.0	1234567890
21.0	184.0	4.0	1234567890
595.0	717.0	2.0	1234567890
293.0	135.0	5.0	1234567890
720.0	269.0	3.0	1234567890
315.0	175.0	5.0	1234567890
346.0	158.0	2.0	1234567890
682.0	24.0	4.0	1234567890
566.0	56.0	4.0	1234567890
871.0	121.0	4.0	1234567890
916.0	22.0	4.0	1234567890
524.0	739.0	2.0	1234567890
275.0	1091.0	2.0	1234567890
790.0	172.0	4.0	1234567890
651.0	294.0	1.0	1234567890
286.0	737.0	4.0	1234567890
907.0	1.0	5.0	1234567890
354.0	735.0	3.0	1234567890
293.0	181.0	3.0	1234567890
847.0	222.0	5.0	1234567890
805.0	141.0	2.0	1234567890
13.0	813.0	1.0	1234567890
782.0	1384.0	3.0	1234567890
886.0	568.0	3.0	1234567890
168.0	282.0	5.0	1234567890
639.0	60.0	3.0	1234567890
260.0	748.0	4.0	1234567890
454.0	8.0	5.0	1234567890
458.0	1.0	4.0	1234567890
833.0	175.0	4.0	1234567890
14.0	238.0	5.0	1234567890
697.0	288.0	2.0	1234567890
206.0	1433.0	1.0	1234567890
532.0	310.0	4.0	1234567890
42.0	43.0	2.0	1234567890
248.0	294.0	3.0	1234567890
391.0	264.0	1.0	1234567890
286.0	411.0	2.0	1234567890
391.0	194.0	4.0	1234567890
716.0	133.0	5.0	1234567890
655.0	318.0	4.0	1234567890
336.0	1.0	3.0	1234567890
222.0	1054.0	1.0	1234567890
660.0	1183.0	1.0	1234567890
626.0	328.0	1.0	1234567890
295.0	378.0	4.0	1234567890
10.0	693.0	4.0	1234567890
774.0	203.0	2.0	1234567890
303.0	558.0	4.0	1234567890
90.0	25.0	5.0	1234567890
840.0	936.0	4.0	1234567890
398.0	181.0	4.0	1234567890
18.0	223.0	5.0	1234567890
506.0	1089.0	1.0	1234567890
650.0	56.0	3.0	1234567890
487.0	100.0	5.0	1234567890
